segment_id,osm_way_id,road_name,highway_type,lanes,maxspeed_kmh,surface,oneway,u_osm_id,u_lat,u_lon,v_osm_id,v_lat,v_lon,length_m,bearing_deg,center_lat,center_lon,has_signal_start,has_signal_end,segment_index,way_total_segments,geometry_wkt
421,366517446,Avenue Dorothée Lima,secondary,2,50,paved,yes,2423460769,6.3660298,2.4058069,9446833174,6.3661057,2.4056191,22.4,292.1,6.36606775,2.405713,0,0,0,7,"LINESTRING(2.4058069 6.3660298, 2.4056191 6.3661057)"
422,366517446,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833174,6.3661057,2.4056191,7699127679,6.3661754,2.4055137,13.99,303.6,6.366140550000001,2.4055664,0,0,1,7,"LINESTRING(2.4056191 6.3661057, 2.4055137 6.3661754)"
423,366517446,Avenue Dorothée Lima,secondary,2,50,paved,yes,7699127679,6.3661754,2.4055137,355845674,6.366254,2.4053957,15.7,303.8,6.3662147000000004,2.4054547,0,0,2,7,"LINESTRING(2.4055137 6.3661754, 2.4053957 6.366254)"
424,366517446,Avenue Dorothée Lima,secondary,2,50,paved,yes,355845674,6.366254,2.4053957,5851865506,6.3663206,2.4053004,12.87,305.1,6.3662873,2.4053480499999997,0,0,3,7,"LINESTRING(2.4053957 6.366254, 2.4053004 6.3663206)"
425,366517446,Avenue Dorothée Lima,secondary,2,50,paved,yes,5851865506,6.3663206,2.4053004,2423460770,6.3663872,2.4052191,11.64,309.5,6.3663539,2.40525975,0,0,4,7,"LINESTRING(2.4053004 6.3663206, 2.4052191 6.3663872)"
426,366517446,Avenue Dorothée Lima,secondary,2,50,paved,yes,2423460770,6.3663872,2.4052191,2423460771,6.3668351,2.4048807,62.28,323.1,6.366611150000001,2.4050499,0,0,5,7,"LINESTRING(2.4052191 6.3663872, 2.4048807 6.3668351)"
427,366517446,Avenue Dorothée Lima,secondary,2,50,paved,yes,2423460771,6.3668351,2.4048807,2423370672,6.3672494,2.404535,59.85,320.3,6.367042250000001,2.4047078500000003,0,0,6,7,"LINESTRING(2.4048807 6.3668351, 2.404535 6.3672494)"
428,366517485,Rue 11.056,secondary,2,50,asphalt,yes,4148791150,6.3682469,2.3944577,5954244532,6.3682946,2.3947902,37.13,81.8,6.36827075,2.3946239499999997,0,0,0,22,"LINESTRING(2.3944577 6.3682469, 2.3947902 6.3682946)"
429,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5954244532,6.3682946,2.3947902,5890542813,6.3684479,2.395556,86.33,78.6,6.368371249999999,2.3951731,0,0,1,22,"LINESTRING(2.3947902 6.3682946, 2.395556 6.3684479)"
430,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5892822170,6.3684612,2.3956324,5890513985,6.3686821,2.3967665,127.71,78.9,6.36857165,2.39619945,0,0,3,22,"LINESTRING(2.3956324 6.3684612, 2.3967665 6.3686821)"
431,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5890513985,6.3686821,2.3967665,2488584769,6.3690702,2.3985132,197.79,77.4,6.36887615,2.39763985,0,0,4,22,"LINESTRING(2.3967665 6.3686821, 2.3985132 6.3690702)"
432,366517485,Rue 11.056,secondary,2,50,asphalt,yes,2488584769,6.3690702,2.3985132,5890513988,6.3691689,2.3990871,64.36,80.2,6.369119550000001,2.39880015,0,0,5,22,"LINESTRING(2.3985132 6.3690702, 2.3990871 6.3691689)"
433,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5890513988,6.3691689,2.3990871,5851728568,6.3692945,2.3997382,73.3,79.0,6.3692317,2.39941265,0,0,6,22,"LINESTRING(2.3990871 6.3691689, 2.3997382 6.3692945)"
434,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5851728568,6.3692945,2.3997382,5851728567,6.3693252,2.3999119,19.5,79.9,6.36930985,2.39982505,0,0,7,22,"LINESTRING(2.3997382 6.3692945, 2.3999119 6.3693252)"
435,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5851728567,6.3693252,2.3999119,3705018726,6.3693418,2.4002153,33.58,86.8,6.3693335,2.4000636,0,0,8,22,"LINESTRING(2.3999119 6.3693252, 2.4002153 6.3693418)"
436,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018726,6.3693418,2.4002153,5851728569,6.3693088,2.4007567,59.94,93.5,6.3693253,2.400486,0,0,9,22,"LINESTRING(2.4002153 6.3693418, 2.4007567 6.3693088)"
437,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5851728569,6.3693088,2.4007567,3705018725,6.3692648,2.401098,38.03,97.4,6.369286799999999,2.40092735,0,0,10,22,"LINESTRING(2.4007567 6.3693088, 2.401098 6.3692648)"
438,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018725,6.3692648,2.401098,4185504280,6.369214,2.4013714,30.74,100.6,6.3692394,2.4012347,0,0,11,22,"LINESTRING(2.401098 6.3692648, 2.4013714 6.369214)"
439,366517485,Rue 11.056,secondary,2,50,asphalt,yes,4185504280,6.369214,2.4013714,5954244531,6.3691296,2.401666,33.88,106.1,6.3691718,2.4015187,0,0,12,22,"LINESTRING(2.4013714 6.369214, 2.401666 6.3691296)"
440,366517485,Rue 11.056,secondary,2,50,asphalt,yes,5954244531,6.3691296,2.401666,3705018625,6.3690735,2.40182,18.13,110.1,6.36910155,2.4017429999999997,0,0,13,22,"LINESTRING(2.401666 6.3691296, 2.40182 6.3690735)"
441,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018625,6.3690735,2.40182,3705018425,6.3688182,2.4024214,72.27,113.1,6.368945849999999,2.4021207,0,0,14,22,"LINESTRING(2.40182 6.3690735, 2.4024214 6.3688182)"
442,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018425,6.3688182,2.4024214,7699127678,6.3687344,2.4025887,20.7,116.7,6.3687763,2.4025050500000003,0,0,15,22,"LINESTRING(2.4024214 6.3688182, 2.4025887 6.3687344)"
443,366517485,Rue 11.056,secondary,2,50,asphalt,yes,7699127678,6.3687344,2.4025887,7699127677,6.3686144,2.4027792,24.92,122.4,6.3686744,2.40268395,0,0,16,22,"LINESTRING(2.4025887 6.3687344, 2.4027792 6.3686144)"
444,366517485,Rue 11.056,secondary,2,50,asphalt,yes,7699127677,6.3686144,2.4027792,3705018325,6.3685045,2.4029304,20.7,126.2,6.36855945,2.4028548,0,0,17,22,"LINESTRING(2.4027792 6.3686144, 2.4029304 6.3685045)"
445,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018325,6.3685045,2.4029304,3705018225,6.3681069,2.4034164,69.56,129.5,6.3683057000000005,2.4031734,0,0,18,22,"LINESTRING(2.4029304 6.3685045, 2.4034164 6.3681069)"
446,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018225,6.3681069,2.4034164,3705018125,6.3676937,2.4037986,62.41,137.4,6.3679003000000005,2.4036074999999997,0,0,19,22,"LINESTRING(2.4034164 6.3681069, 2.4037986 6.3676937)"
447,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018125,6.3676937,2.4037986,3705018026,6.3672155,2.4041884,68.43,141.0,6.3674546,2.4039935,0,0,20,22,"LINESTRING(2.4037986 6.3676937, 2.4041884 6.3672155)"
448,366517485,Rue 11.056,secondary,2,50,asphalt,yes,3705018026,6.3672155,2.4041884,2423459065,6.3670754,2.4042911,19.27,143.9,6.367145450000001,2.40423975,0,0,21,22,"LINESTRING(2.4041884 6.3672155, 2.4042911 6.3670754)"
449,366517521,Unknown,secondary,2,50,asphalt,no,356271500,6.3668255,2.3912751,4186451299,6.3662164,2.3903836,119.55,235.5,6.36652095,2.3908293499999997,0,0,0,39,"LINESTRING(2.3912751 6.3668255, 2.3903836 6.3662164)"
450,366517521,Unknown,secondary,2,50,asphalt,no,5952124922,6.366146,2.3901728,3270644352,6.3661342,2.3894482,80.09,269.1,6.3661401,2.3898105000000003,0,0,4,39,"LINESTRING(2.3901728 6.366146, 2.3894482 6.3661342)"
451,366517521,Unknown,secondary,2,50,asphalt,no,3270644352,6.3661342,2.3894482,3270644351,6.3661447,2.3887419,78.06,270.9,6.36613945,2.38909505,0,0,5,39,"LINESTRING(2.3894482 6.3661342, 2.3887419 6.3661447)"
452,366517521,Unknown,secondary,2,50,asphalt,no,3270644351,6.3661447,2.3887419,2782350994,6.3660503,2.3874067,147.92,265.9,6.3660975,2.3880743,0,0,6,39,"LINESTRING(2.3887419 6.3661447, 2.3874067 6.3660503)"
453,366517521,Unknown,secondary,2,50,asphalt,no,2782350994,6.3660503,2.3874067,5887787276,6.366002,2.3870378,41.12,262.5,6.36602615,2.3872222499999998,0,0,7,39,"LINESTRING(2.3874067 6.3660503, 2.3870378 6.366002)"
454,366517521,Unknown,secondary,2,50,asphalt,no,5887787276,6.366002,2.3870378,3270644347,6.3658936,2.3864188,69.46,260.0,6.3659478,2.3867282999999997,0,0,8,39,"LINESTRING(2.3870378 6.366002, 2.3864188 6.3658936)"
455,366517521,Unknown,secondary,2,50,asphalt,no,3270644347,6.3658936,2.3864188,3270644346,6.3658753,2.3863168,11.45,259.8,6.365884449999999,2.3863678,0,0,9,39,"LINESTRING(2.3864188 6.3658936, 2.3863168 6.3658753)"
456,366517521,Unknown,secondary,2,50,asphalt,no,3270644346,6.3658753,2.3863168,3270644345,6.3656927,2.3855282,89.48,256.9,6.365784,2.3859225,0,0,10,39,"LINESTRING(2.3863168 6.3658753, 2.3855282 6.3656927)"
457,366517521,Unknown,secondary,2,50,asphalt,no,5887788652,6.3656236,2.3854065,356271344,6.3655003,2.3853059,17.65,219.0,6.36556195,2.3853562000000004,0,0,13,39,"LINESTRING(2.3854065 6.3656236, 2.3853059 6.3655003)"
458,366517521,Unknown,secondary,2,50,asphalt,no,356271344,6.3655003,2.3853059,5887787271,6.3643505,2.3846436,147.32,209.8,6.3649254,2.38497475,0,0,14,39,"LINESTRING(2.3853059 6.3655003, 2.3846436 6.3643505)"
459,366517521,Unknown,secondary,2,50,asphalt,no,5887787271,6.3643505,2.3846436,3268771975,6.3637687,2.3843532,72.22,206.4,6.364059599999999,2.3844984,0,0,15,39,"LINESTRING(2.3846436 6.3643505, 2.3843532 6.3637687)"
460,366517521,Unknown,secondary,2,50,asphalt,no,3268771975,6.3637687,2.3843532,3270644295,6.3634193,2.3841675,43.94,207.8,6.363594,2.38426035,0,0,16,39,"LINESTRING(2.3843532 6.3637687, 2.3841675 6.3634193)"
461,366517521,Unknown,secondary,2,50,asphalt,no,3270644295,6.3634193,2.3841675,356271324,6.3629391,2.3839269,59.65,206.5,6.3631792,2.3840472000000004,0,0,17,39,"LINESTRING(2.3841675 6.3634193, 2.3839269 6.3629391)"
462,366517521,Unknown,secondary,2,50,asphalt,no,356271324,6.3629391,2.3839269,356271304,6.362363,2.3836115,72.93,208.6,6.36265105,2.3837692,0,0,18,39,"LINESTRING(2.3839269 6.3629391, 2.3836115 6.362363)"
463,366517521,Unknown,secondary,2,50,asphalt,no,356271304,6.362363,2.3836115,5887788626,6.3622595,2.3835531,13.19,209.3,6.36231125,2.3835823,0,0,19,39,"LINESTRING(2.3836115 6.362363, 2.3835531 6.3622595)"
464,366517521,Unknown,secondary,2,50,asphalt,no,5887788626,6.3622595,2.3835531,7695180133,6.3621475,2.3834592,16.21,219.8,6.3622035,2.3835061499999997,0,0,20,39,"LINESTRING(2.3835531 6.3622595, 2.3834592 6.3621475)"
465,366517521,Unknown,secondary,2,50,asphalt,no,7695180133,6.3621475,2.3834592,7695180134,6.3620622,2.3833814,12.8,222.2,6.36210485,2.3834203,0,0,21,39,"LINESTRING(2.3834592 6.3621475, 2.3833814 6.3620622)"
466,366517521,Unknown,secondary,2,50,asphalt,no,7695180134,6.3620622,2.3833814,3270644158,6.3619969,2.383317,10.17,224.4,6.36202955,2.3833492,0,0,22,39,"LINESTRING(2.3833814 6.3620622, 2.383317 6.3619969)"
467,366517521,Unknown,secondary,2,50,asphalt,no,3270644158,6.3619969,2.383317,5887788587,6.3619342,2.3832084,13.88,239.8,6.361965550000001,2.3832627,0,0,23,39,"LINESTRING(2.383317 6.3619969, 2.3832084 6.3619342)"
468,366517521,Unknown,secondary,2,50,asphalt,no,5887788587,6.3619342,2.3832084,356271285,6.3618822,2.3830971,13.59,244.8,6.3619082,2.38315275,0,0,24,39,"LINESTRING(2.3832084 6.3619342, 2.3830971 6.3618822)"
469,366517521,Unknown,secondary,2,50,asphalt,no,356271285,6.3618822,2.3830971,356271284,6.3618319,2.3829619,15.95,249.5,6.36185705,2.3830295,0,0,25,39,"LINESTRING(2.3830971 6.3618822, 2.3829619 6.3618319)"
470,366517521,Unknown,secondary,2,50,asphalt,no,356271284,6.3618319,2.3829619,5887788597,6.3617001,2.382517,51.3,253.4,6.361766,2.38273945,0,0,26,39,"LINESTRING(2.3829619 6.3618319, 2.382517 6.3617001)"
471,366517521,Unknown,secondary,2,50,asphalt,no,5887788597,6.3617001,2.382517,3270644137,6.36121,2.3808934,187.52,253.1,6.36145505,2.3817052,0,0,27,39,"LINESTRING(2.382517 6.3617001, 2.3808934 6.36121)"
472,366517521,Unknown,secondary,2,50,asphalt,no,3270644137,6.36121,2.3808934,3270644133,6.3609652,2.3800823,93.68,253.1,6.361087599999999,2.38048785,0,0,28,39,"LINESTRING(2.3808934 6.36121, 2.3800823 6.3609652)"
473,366517521,Unknown,secondary,2,50,asphalt,no,3270644133,6.3609652,2.3800823,5879106549,6.36078,2.3794587,71.93,253.4,6.3608726,2.3797705000000002,0,0,29,39,"LINESTRING(2.3800823 6.3609652, 2.3794587 6.36078)"
474,366517521,Unknown,secondary,2,50,asphalt,no,5879106549,6.36078,2.3794587,2427955945,6.3606867,2.3791583,34.78,252.6,6.36073335,2.3793084999999996,0,0,30,39,"LINESTRING(2.3794587 6.36078, 2.3791583 6.3606867)"
475,366517521,Unknown,secondary,2,50,asphalt,no,2427955945,6.3606867,2.3791583,5879167126,6.3606574,2.3790309,14.45,257.0,6.36067205,2.3790946,0,0,31,39,"LINESTRING(2.3791583 6.3606867, 2.3790309 6.3606574)"
476,366517521,Unknown,secondary,2,50,asphalt,no,5879167126,6.3606574,2.3790309,5879106547,6.3606454,2.3789303,11.2,263.2,6.3606514,2.3789806000000002,0,0,32,39,"LINESTRING(2.3790309 6.3606574, 2.3789303 6.3606454)"
477,366517521,Unknown,secondary,2,50,asphalt,no,5879106547,6.3606454,2.3789303,4409416252,6.360644,2.3788163,12.6,269.3,6.3606447,2.3788733,0,0,33,39,"LINESTRING(2.3789303 6.3606454, 2.3788163 6.360644)"
478,366517521,Unknown,secondary,2,50,asphalt,no,4409416252,6.360644,2.3788163,3270644128,6.3607974,2.3772914,169.38,275.8,6.3607207,2.3780538499999997,0,0,34,39,"LINESTRING(2.3788163 6.360644, 2.3772914 6.3607974)"
479,366517521,Unknown,secondary,2,50,asphalt,no,3270644128,6.3607974,2.3772914,4409416257,6.360816,2.37714,16.86,277.0,6.3608066999999995,2.3772157,0,0,35,39,"LINESTRING(2.3772914 6.3607974, 2.37714 6.360816)"
480,366517521,Unknown,secondary,2,50,asphalt,no,4409416257,6.360816,2.37714,5881235004,6.360934,2.3757841,150.41,275.0,6.360875,2.3764620499999998,0,0,36,39,"LINESTRING(2.37714 6.360816, 2.3757841 6.360934)"
481,366517521,Unknown,secondary,2,50,asphalt,no,5881235004,6.360934,2.3757841,3270644132,6.3610427,2.3747905,110.47,276.3,6.3609883499999995,2.3752873,0,0,37,39,"LINESTRING(2.3757841 6.360934, 2.3747905 6.3610427)"
482,366517521,Unknown,secondary,2,50,asphalt,no,3270644132,6.3610427,2.3747905,5245622557,6.3611313,2.3741975,66.27,278.5,6.3610869999999995,2.3744940000000003,0,0,38,39,"LINESTRING(2.3747905 6.3610427, 2.3741975 6.3611313)"
483,366522394,Unknown,secondary,2,50,asphalt,yes,5851865511,6.3649295,2.4081732,2423366102,6.3653874,2.4077977,65.68,320.8,6.36515845,2.40798545,0,0,0,8,"LINESTRING(2.4081732 6.3649295, 2.4077977 6.3653874)"
484,366522394,Unknown,secondary,2,50,asphalt,yes,2423366102,6.3653874,2.4077977,2423365187,6.3658318,2.4074519,62.47,322.3,6.3656096,2.4076248,0,0,1,8,"LINESTRING(2.4077977 6.3653874, 2.4074519 6.3658318)"
485,366522394,Unknown,secondary,2,50,asphalt,yes,2423365187,6.3658318,2.4074519,2423365188,6.3663099,2.4070698,67.89,321.5,6.36607085,2.40726085,0,0,2,8,"LINESTRING(2.4074519 6.3658318, 2.4070698 6.3663099)"
486,366522394,Unknown,secondary,2,50,asphalt,yes,2423365188,6.3663099,2.4070698,2423364803,6.3667835,2.4066912,67.26,321.5,6.366546700000001,2.4068804999999998,0,0,3,8,"LINESTRING(2.4070698 6.3663099, 2.4066912 6.3667835)"
487,366522394,Unknown,secondary,2,50,asphalt,yes,2423364803,6.3667835,2.4066912,2423364805,6.3672217,2.406341,62.22,321.5,6.3670026,2.4065161,0,0,4,8,"LINESTRING(2.4066912 6.3667835, 2.406341 6.3672217)"
488,366522394,Unknown,secondary,2,50,asphalt,yes,2423364805,6.3672217,2.406341,2423364808,6.3676823,2.4059728,65.41,321.5,6.367452,2.4061569,0,0,5,8,"LINESTRING(2.406341 6.3672217, 2.4059728 6.3676823)"
489,366522394,Unknown,secondary,2,50,asphalt,yes,2423364808,6.3676823,2.4059728,2423370673,6.3681151,2.4056268,61.47,321.5,6.3678987,2.4057997999999996,0,0,6,8,"LINESTRING(2.4059728 6.3676823, 2.4056268 6.3681151)"
490,366522394,Unknown,secondary,2,50,asphalt,yes,2423370673,6.3681151,2.4056268,3705056325,6.3682403,2.4055268,17.77,321.6,6.3681777,2.4055768,0,0,7,8,"LINESTRING(2.4056268 6.3681151, 2.4055268 6.3682403)"
491,413585497,Unknown,secondary,2,50,asphalt,yes,356271503,6.3665149,2.3914051,356271534,6.3668072,2.3918417,58.17,56.0,6.36666105,2.3916234000000003,0,0,0,9,"LINESTRING(2.3914051 6.3665149, 2.3918417 6.3668072)"
492,413585497,Unknown,secondary,2,50,asphalt,yes,356271534,6.3668072,2.3918417,2782351009,6.3673828,2.3926576,110.57,54.6,6.367095,2.39224965,0,0,1,9,"LINESTRING(2.3918417 6.3668072, 2.3926576 6.3673828)"
493,413585497,Unknown,secondary,2,50,asphalt,yes,2782351009,6.3673828,2.3926576,2782351011,6.3675085,2.3928394,24.47,55.2,6.36744565,2.3927485,0,0,2,9,"LINESTRING(2.3926576 6.3673828, 2.3928394 6.3675085)"
494,413585497,Unknown,secondary,2,50,asphalt,yes,2782351011,6.3675085,2.3928394,2782351014,6.3676901,2.3931377,38.66,58.5,6.3675993,2.39298855,0,0,3,9,"LINESTRING(2.3928394 6.3675085, 2.3931377 6.3676901)"
495,413585497,Unknown,secondary,2,50,asphalt,yes,2782351014,6.3676901,2.3931377,7695180119,6.3678227,2.3933834,30.9,61.5,6.367756399999999,2.39326055,0,0,4,9,"LINESTRING(2.3931377 6.3676901, 2.3933834 6.3678227)"
496,413585497,Unknown,secondary,2,50,asphalt,yes,7695180119,6.3678227,2.3933834,356271565,6.3679129,2.3935933,25.27,66.6,6.3678678,2.39348835,0,0,5,9,"LINESTRING(2.3933834 6.3678227, 2.3935933 6.3679129)"
497,413585497,Unknown,secondary,2,50,asphalt,yes,356271565,6.3679129,2.3935933,5954244526,6.3680006,2.3938146,26.33,68.3,6.36795675,2.39370395,0,0,6,9,"LINESTRING(2.3935933 6.3679129, 2.3938146 6.3680006)"
498,413585497,Unknown,secondary,2,50,asphalt,yes,5954244526,6.3680006,2.3938146,356271569,6.3680592,2.393948,16.12,66.2,6.3680299,2.3938813,0,0,7,9,"LINESTRING(2.3938146 6.3680006, 2.393948 6.3680592)"
499,413585497,Unknown,secondary,2,50,asphalt,yes,356271569,6.3680592,2.393948,4148791149,6.3681411,2.3941401,23.1,66.8,6.36810015,2.3940440499999998,0,0,8,9,"LINESTRING(2.393948 6.3680592, 2.3941401 6.3681411)"
500,413585513,Unknown,secondary,2,50,asphalt,yes,4148791152,6.3683244,2.3940678,5954244525,6.3682546,2.3938293,27.48,253.6,6.3682894999999995,2.39394855,0,0,0,8,"LINESTRING(2.3940678 6.3683244, 2.3938293 6.3682546)"
501,413585513,Unknown,secondary,2,50,asphalt,yes,5954244525,6.3682546,2.3938293,1126550567,6.3681964,2.393654,20.42,251.5,6.3682255,2.39374165,0,0,1,8,"LINESTRING(2.3938293 6.3682546, 2.393654 6.3681964)"
502,413585513,Unknown,secondary,2,50,asphalt,yes,1126550567,6.3681964,2.393654,5888395735,6.3676968,2.392581,130.94,244.9,6.3679466,2.3931175,0,0,2,8,"LINESTRING(2.393654 6.3681964, 2.392581 6.3676968)"
503,413585513,Unknown,secondary,2,50,asphalt,yes,5888395735,6.3676968,2.392581,1126551291,6.3675755,2.3923555,28.34,241.6,6.36763615,2.39246825,0,0,3,8,"LINESTRING(2.392581 6.3676968, 2.3923555 6.3675755)"
504,413585513,Unknown,secondary,2,50,asphalt,yes,1126551291,6.3675755,2.3923555,3270644372,6.3673917,2.3920546,39.03,238.4,6.3674836,2.39220505,0,0,4,8,"LINESTRING(2.3923555 6.3675755, 2.3920546 6.3673917)"
505,413585513,Unknown,secondary,2,50,asphalt,yes,3270644372,6.3673917,2.3920546,5954244524,6.367145,2.3916661,50.95,237.4,6.36726835,2.39186035,0,0,5,8,"LINESTRING(2.3920546 6.3673917, 2.3916661 6.367145)"
506,413585513,Unknown,secondary,2,50,asphalt,yes,5954244524,6.367145,2.3916661,1126550393,6.3670524,2.3915139,19.72,238.5,6.3670987,2.39159,0,0,6,8,"LINESTRING(2.3916661 6.367145, 2.3915139 6.3670524)"
507,413585513,Unknown,secondary,2,50,asphalt,yes,1126550393,6.3670524,2.3915139,356271500,6.3668255,2.3912751,36.51,226.3,6.36693895,2.3913945,0,0,7,8,"LINESTRING(2.3915139 6.3670524, 2.3912751 6.3668255)"
508,413585514,Unknown,primary_link,2,50,asphalt,yes,4148791145,6.3681025,2.3942211,2782351012,6.3675701,2.394328,60.37,168.7,6.3678363000000004,2.39427455,0,0,0,12,"LINESTRING(2.3942211 6.3681025, 2.394328 6.3675701)"
509,413585514,Unknown,primary_link,2,50,asphalt,yes,2782351012,6.3675701,2.394328,2488584766,6.3674437,2.3943539,14.34,168.5,6.3675069,2.39434095,0,0,1,12,"LINESTRING(2.394328 6.3675701, 2.3943539 6.3674437)"
510,413585514,Unknown,primary_link,2,50,asphalt,yes,2488584766,6.3674437,2.3943539,5888395761,6.3669637,2.3944851,55.31,164.8,6.3672037,2.3944194999999997,0,0,2,12,"LINESTRING(2.3943539 6.3674437, 2.3944851 6.3669637)"
511,413585514,Unknown,primary_link,2,50,asphalt,yes,5888395761,6.3669637,2.3944851,5888395762,6.3667731,2.3945488,22.33,161.6,6.3668683999999995,2.39451695,0,0,3,12,"LINESTRING(2.3944851 6.3669637, 2.3945488 6.3667731)"
512,413585514,Unknown,primary_link,2,50,asphalt,yes,5888395762,6.3667731,2.3945488,5888395763,6.3665585,2.3946232,25.24,161.0,6.3666658,2.394586,0,0,4,12,"LINESTRING(2.3945488 6.3667731, 2.3946232 6.3665585)"
513,413585514,Unknown,primary_link,2,50,asphalt,yes,5888395763,6.3665585,2.3946232,2488584765,6.3663739,2.3946926,21.91,159.5,6.3664662,2.3946579,0,0,5,12,"LINESTRING(2.3946232 6.3665585, 2.3946926 6.3663739)"
514,413585514,Unknown,primary_link,2,50,asphalt,yes,2488584765,6.3663739,2.3946926,5888395764,6.3659961,2.3948693,46.33,155.1,6.366185,2.39478095,0,0,6,12,"LINESTRING(2.3946926 6.3663739, 2.3948693 6.3659961)"
515,413585514,Unknown,primary_link,2,50,asphalt,yes,5888395764,6.3659961,2.3948693,2782866445,6.3658919,2.3949277,13.26,150.9,6.365944000000001,2.3948985,0,0,7,12,"LINESTRING(2.3948693 6.3659961, 2.3949277 6.3658919)"
516,413585514,Unknown,primary_link,2,50,asphalt,yes,5888395767,6.3657388,2.3950631,2488584764,6.3656755,2.3951563,12.47,124.3,6.36570715,2.3951097,0,0,11,12,"LINESTRING(2.3950631 6.3657388, 2.3951563 6.3656755)"
517,415815428,Unknown,trunk,2,50,asphalt,yes,3270533372,6.3855587,2.3737153,3270577992,6.3851839,2.3743397,80.61,121.1,6.3853713,2.3740275000000004,0,0,0,12,"LINESTRING(2.3737153 6.3855587, 2.3743397 6.3851839)"
518,415815428,Unknown,trunk,2,50,asphalt,yes,3270577992,6.3851839,2.3743397,3634757300,6.3850768,2.3745529,26.4,116.8,6.385130350000001,2.3744463,0,0,1,12,"LINESTRING(2.3743397 6.3851839, 2.3745529 6.3850768)"
519,415815428,Unknown,trunk,2,50,asphalt,yes,3634757300,6.3850768,2.3745529,3634757993,6.3849941,2.3747371,22.34,114.3,6.38503545,2.374645,0,0,2,12,"LINESTRING(2.3745529 6.3850768, 2.3747371 6.3849941)"
520,415815428,Unknown,trunk,2,50,asphalt,yes,3634757993,6.3849941,2.3747371,5953693222,6.3849146,2.3749284,22.91,112.7,6.38495435,2.37483275,0,0,3,12,"LINESTRING(2.3747371 6.3849941, 2.3749284 6.3849146)"
521,415815428,Unknown,trunk,2,50,asphalt,yes,5953693222,6.3849146,2.3749284,877155442,6.3848577,2.3750788,17.78,110.8,6.38488615,2.3750036,0,0,4,12,"LINESTRING(2.3749284 6.3849146, 2.3750788 6.3848577)"
522,415815428,Unknown,trunk,2,50,asphalt,yes,877155442,6.3848577,2.3750788,330788460,6.3841732,2.3768698,212.05,111.0,6.38451545,2.3759743,0,0,5,12,"LINESTRING(2.3750788 6.3848577, 2.3768698 6.3841732)"
523,415815428,Unknown,trunk,2,50,asphalt,yes,330788460,6.3841732,2.3768698,5953693221,6.3840816,2.3770675,24.1,115.0,6.384127400000001,2.3769686500000002,0,0,6,12,"LINESTRING(2.3768698 6.3841732, 2.3770675 6.3840816)"
524,415815428,Unknown,trunk,2,50,asphalt,yes,5953693221,6.3840816,2.3770675,5896209796,6.3839764,2.37727,25.25,117.6,6.384029,2.37716875,0,0,7,12,"LINESTRING(2.3770675 6.3840816, 2.37727 6.3839764)"
525,415815428,Unknown,trunk,2,50,asphalt,yes,5896209796,6.3839764,2.37727,5953693220,6.3838777,2.3774216,20.03,123.2,6.3839270500000005,2.3773458,0,0,8,12,"LINESTRING(2.37727 6.3839764, 2.3774216 6.3838777)"
526,415815428,Unknown,trunk,2,50,asphalt,yes,5953693220,6.3838777,2.3774216,5896208981,6.3837338,2.3776294,27.99,124.9,6.3838057500000005,2.3775255,0,0,9,12,"LINESTRING(2.3774216 6.3838777, 2.3776294 6.3837338)"
527,415815428,Unknown,trunk,2,50,asphalt,yes,5896208981,6.3837338,2.3776294,2488243394,6.3835121,2.3779224,40.69,127.3,6.3836229499999995,2.3777759,0,0,10,12,"LINESTRING(2.3776294 6.3837338, 2.3779224 6.3835121)"
528,415815428,Unknown,trunk,2,50,asphalt,yes,2488243394,6.3835121,2.3779224,877155455,6.3832665,2.3781738,38.96,134.5,6.3833893,2.3780481,0,0,11,12,"LINESTRING(2.3779224 6.3835121, 2.3781738 6.3832665)"
529,415815429,Unknown,trunk,2,50,asphalt,yes,2488243393,6.3833155,2.3785895,5896208984,6.3835414,2.3784051,32.34,321.0,6.38342845,2.3784973000000003,0,0,0,11,"LINESTRING(2.3785895 6.3833155, 2.3784051 6.3835414)"
530,415815429,Unknown,trunk,2,50,asphalt,yes,5896208984,6.3835414,2.3784051,5896209795,6.3836778,2.3782611,21.98,313.6,6.3836096,2.3783331,0,0,1,11,"LINESTRING(2.3784051 6.3835414, 2.3782611 6.3836778)"
531,415815429,Unknown,trunk,2,50,asphalt,yes,5896209795,6.3836778,2.3782611,5896209790,6.3837538,2.3781568,14.29,306.2,6.3837158,2.3782089500000003,0,0,2,11,"LINESTRING(2.3782611 6.3836778, 2.3781568 6.3837538)"
